observation_date,Return M
31-Dec-2010,-0.0388136970623489
31-Jan-2011,-0.00727031708441153
28-Feb-2011,0.00285
31-Mar-2011,-0.00131502762657478
30-Apr-2011,0.0154780074715505
31-May-2011,0.0257221207960693
30-Jun-2011,-0.00844106262516098
31-Jul-2011,0.0336040684134477
31-Aug-2011,0.0545809550506199
30-Sep-2011,0.029729363000999
31-Oct-2011,-0.0205979212847706
30-Nov-2011,0.00983550192164288
31-Dec-2011,0.0188412494971384
31-Jan-2012,0.00699376576221712
29-Feb-2012,-0.0119205763325239
31-Mar-2012,-0.0204817606146695
30-Apr-2012,0.0269944143919023
31-May-2012,0.0345321686618332
30-Jun-2012,-0.00595830980307812
31-Jul-2012,0.0160761999233305
31-Aug-2012,-0.004231725886818
30-Sep-2012,-0.00598230935480473
31-Oct-2012,-0.00498189531569428
30-Nov-2012,0.0105604103650289
31-Dec-2012,-0.0131363300857792
31-Jan-2013,-0.019986641941084
28-Feb-2013,0.0133887496559369
31-Mar-2013,0.00337763803759106
30-Apr-2013,0.0170120346706928
31-May-2013,-0.0394478480541603
30-Jun-2013,-0.0296149062925038
31-Jul-2013,-0.0048535697920281
31-Aug-2013,-0.0133408101589118
30-Sep-2013,0.0144614348582367
31-Oct-2013,0.00829338784198021
30-Nov-2013,-0.0133886982816528
31-Dec-2013,-0.0223762443918715
31-Jan-2014,0.0345828078608029
28-Feb-2014,0.00309162885663236
31-Mar-2014,-0.00382886408564151
30-Apr-2014,0.0074722120855357
31-May-2014,0.0188379083698265
30-Jun-2014,-0.00229435942208255
31-Jul-2014,-0.00224193878742445
31-Aug-2014,0.0223902558507713
30-Sep-2014,-0.0128764835270157
31-Oct-2014,0.0170601891070919
30-Nov-2014,0.0170454083312098
31-Dec-2014,0.00270458351805756
31-Jan-2015,0.0463961728980359
28-Feb-2015,-0.0272552446332193
31-Mar-2015,0.00705566442192836
30-Apr-2015,-0.00820901227704145
31-May-2015,-0.00452258230638034
30-Jun-2015,-0.0184735891841046
31-Jul-2015,0.0152572168446295
31-Aug-2015,0.000947182014043293
30-Sep-2015,0.0152336354410393
31-Oct-2015,-0.00716692349003482
30-Nov-2015,-0.00263075659645042
31-Dec-2015,-0.00345940753794823
31-Jan-2016,0.0315311543206054
29-Feb-2016,0.0197609836387352
31-Mar-2016,-0.00217158252144473
30-Apr-2016,-0.00303230480184763
31-May-2016,0.000622325007080261
30-Jun-2016,0.0336881993165187
31-Jul-2016,0.00400197756669848
31-Aug-2016,-0.00975791869177809
30-Sep-2016,-0.000510588503913022
31-Oct-2016,-0.0203308664967419
30-Nov-2016,-0.0450610283178255
31-Dec-2016,-0.00503029825445462
31-Jan-2017,0.00204166666666667
28-Feb-2017,0.00995784038506215
31-Mar-2017,-0.00154466480492844
30-Apr-2017,0.0117089872090694
31-May-2017,0.0089975438876541
30-Jun-2017,-0.00697592606086602
31-Jul-2017,0.00280719708210091
31-Aug-2017,0.0179390211687874
30-Sep-2017,-0.0167319095374843
31-Oct-2017,-0.00245184957396389
30-Nov-2017,-0.00152452152611738
31-Dec-2017,0.00377233240246422
31-Jan-2018,-0.0256503134949289
28-Feb-2018,-0.0105992507272768
31-Mar-2018,0.013613559197892
30-Apr-2018,-0.0156584639988338
31-May-2018,0.0127712912622849
30-Jun-2018,0.000641193528283828
31-Jul-2018,-0.00701848362906545
31-Aug-2018,0.0110481538343857
30-Sep-2018,-0.0137705047577277
31-Oct-2018,-0.0059189510299672
30-Nov-2018,0.0145511271158069
31-Dec-2018,0.0301995086652125
31-Jan-2019,0.00744913378268227
28-Feb-2019,-0.0064448058366308
31-Mar-2019,0.0303517404195223
30-Apr-2019,-0.00672234324458304
31-May-2019,0.0349937051587237
30-Jun-2019,0.0143200028603668
31-Jul-2019,-0.00012249793953471
31-Aug-2019,0.0494321631453912
30-Sep-2019,-0.0151292063707071
31-Oct-2019,0.000490501580506718
30-Nov-2019,-0.00674022733991743
31-Dec-2019,-0.0111035832907737
31-Jan-2020,0.0392291164702012
29-Feb-2020,0.0368121772118828
31-Mar-2020,0.0420675113069869
30-Apr-2020,0.00633953586003062
31-May-2020,-0.000425540850418845
30-Jun-2020,-0.000416714968660355
31-Jul-2020,0.0111520120397647
31-Aug-2020,-0.0157840411913954
30-Sep-2020,0.00347071836198161
31-Oct-2020,-0.01743006365202
30-Nov-2020,0.00453163824857058
31-Dec-2020,-0.00780694533546625
31-Jan-2021,-0.0160834427827971
28-Feb-2021,-0.0294691245540934
31-Mar-2021,-0.0260164754581028
30-Apr-2021,0.00965197302415537
31-May-2021,0.00777684145909273
30-Jun-2021,0.0132840596265738
31-Jul-2021,0.0207469865227657
31-Aug-2021,-0.00453217402836203
30-Sep-2021,-0.0190977123986127
31-Oct-2021,-0.00148113244568424
30-Nov-2021,0.0123496642443941
31-Dec-2021,-0.00706421567822039
31-Jan-2022,-0.0231667507128488
28-Feb-2022,-0.00212084384147815
31-Mar-2022,-0.0416597668536036
30-Apr-2022,-0.0469092216763114
31-May-2022,0.00584261294343234
30-Jun-2022,-0.00871552680641565
31-Jul-2022,0.0293355957752672
31-Aug-2022,-0.0383859649438425
30-Sep-2022,-0.0530439093737401
31-Oct-2022,-0.0186279489652299
30-Nov-2022,0.0380496162389408
31-Dec-2022,-0.0132672577963744
